/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
90,5,38371
90,6,153663
90,7,91267
90,8,152915
90,9,148899
91,0,68811
91,1,131
91,2,32095
91,3,3215
91,4,3239
91,5,37995
91,6,153639
91,7,90075
91,8,153015
91,9,150503
92,0,69691
92,1,131
92,2,32383
92,3,3231
92,4,3223
92,5,37623
92,6,153251
92,7,91003
92,8,152959
92,9,150591
93,0,68147
93,1,131
93,2,31875
93,3,3215
93,4,3207
93,5,38943
93,6,153835
93,7,93967
93,8,153327
93,9,149555
94,0,68875
94,1,131
94,2,31571
94,3,3239
94,4,3223
94,5,40011
94,6,154451
94,7,95519
94,8,153791
94,9,148703
95,0,68083
95,1,135
95,2,30899
95,3,3187
95,4,3231
95,5,39343
95,6,154083
95,7,100239
95,8,153695
95,9,149127
96,0,65899
96,1,131
96,2,30575
96,3,3227
96,4,3155
96,5,39199
96,6,154039
96,7,106643
96,8,153459
96,9,148743
97,0,66591
97,1,131
97,2,34751
97,3,3159
97,4,3163
97,5,39059
97,6,154571
97,7,97863
97,8,153835
97,9,149015
98,0,68787
98,1,131
98,2,35111
98,3,3171
98,4,3211
98,5,38119
98,6,153883
98,7,93643
98,8,152659
98,9,148103
99,0,68083
99,1,131
99,2,34275
99,3,3255
99,4,3223
99,5,38411
99,6,153839
99,7,94923
99,8,153115
99,9,148391
100,0,67959
100,1,131
100,2,35335
100,3,3235
100,4,3183
100,5,38331
100,6,153939
100,7,95119
100,8,153363
100,9,149383
101,0,67691
101,1,131
101,2,34971
101,3,3223
101,4,3231
101,5,38327
101,6,154151
101,7,97415
101,8,153379
101,9,149019
102,0,66731
102,1,131
102,2,35439
102,3,3243
102,4,3155
102,5,39267
102,6,153487
102,7,99391
102,8,153319
102,9,152407
103,0,66635
103,1,131
103,2,35263
103,3,3247
103,4,3211
103,5,39075
103,6,153679
103,7,99363
103,8,153231
103,9,151847
104,0,67235
104,1,131
104,2,34775
104,3,3207
104,4,3231
104,5,39167
104,6,153595
104,7,97015
104,8,153371
104,9,150995
105,0,68115
105,1,131
105,2,36287
105,3,3223
105,4,3251
105,5,38579
105,6,153787
105,7,96095
105,8,153547
105,9,153283
106,0,68447
106,1,131
106,2,33439
106,3,3259
106,4,3231
106,5,38007
106,6,153183
106,7,95107
106,8,152707
106,9,151135
107,0,68439
107,1,131
107,2,32271
107,3,3251
107,4,3227
107,5,39427
107,6,153903
107,7,100955
107,8,153859
107,9,153935
108,0,68147
108,1,131
108,2,31723
108,3,3203
108,4,3203
108,5,39079
108,6,153659
108,7,100475
108,8,152939
108,9,151287
109,0,67075
109,1,131
109,2,32471
109,3,3239
109,4,3235
109,5,38583
109,6,153779
109,7,98523
109,8,152699
109,9,150151
110,0,67455
110,1,131
110,2,34371
110,3,3243
110,4,3239
110,5,38791
110,6,153655
110,7,103667
110,8,153235
110,9,152435
111,0,66791
111,1,131
111,2,32783
111,3,3247
111,4,3171
111,5,38551
111,6,153907
111,7,101259
111,8,153079
111,9,150327
112,0,66619
112,1,131
112,2,32535
112,3,3235
112,4,3223
112,5,38967
112,6,153535
112,7,99407
112,8,153155
112,9,151619
113,0,67583
113,1,131
113,2,32711
113,3,3219
113,4,3199
113,5,39395
113,6,153903
113,7,100263
113,8,153631
113,9,151251
114,0,66851
114,1,131
114,2,33163
114,3,3223
114,4,3271
114,5,39851
114,6,154027
114,7,103563
114,8,154059
114,9,151055
115,0,68135
115,1,135
115,2,32095
115,3,3215
115,4,3227
115,5,39235
115,6,154287
115,7,98027
115,8,153527
115,9,149679
116,0,63779
116,1,131
116,2,30403
116,3,3215
116,4,3251
116,5,39647
116,6,154003
116,7,104251
116,8,153287
116,9,149911
117,0,65567
117,1,131
117,2,34575
117,3,3215
117,4,3283
117,5,39419
117,6,153923
117,7,101355
117,8,153279
117,9,150611
118,0,64039
118,1,131
118,2,34435
118,3,3243
118,4,3251
118,5,39427
118,6,153819
118,7,102551
118,8,153447
118,9,153007
119,0,65827
119,1,131
119,2,35027
119,3,3255
119,4,3215
119,5,39167
119,6,153955
119,7,100623
119,8,153687
119,9,152103
120,0,65035
120,1,131
120,2,34843
120,3,3223
120,4,3227
120,5,38059
120,6,153111
120,7,96807
120,8,153271
120,9,153543
121,0,66767
121,1,131
121,2,34459
121,3,3187
121,4,3227
121,5,37431
121,6,152283
121,7,94283
121,8,151579
121,9,152087
122,0,63683
122,1,131
122,2,34127
122,3,3231
122,4,3159
122,5,37355
122,6,152939
122,7,91555
122,8,152355
122,9,150363
123,0,64491
123,1,131
123,2,35023
123,3,3239
123,4,3267
123,5,38091
123,6,153459
123,7,93107
123,8,152807
123,9,150067
124,0,65095
124,1,131
124,2,34995
124,3,3227
124,4,3163
124,5,37803
124,6,153175
124,7,93903
124,8,152727
124,9,150955
125,0,64607
125,1,131
125,2,35131
125,3,3207
125,4,3275
125,5,38723
125,6,153511
125,7,100495
125,8,153203
125,9,150187
126,0,65231
126,1,131
126,2,33575
126,3,3203
126,4,3267
126,5,38315
126,6,153251
126,7,95371
126,8,153115
126,9,153199
127,0,65071
127,1,131
127,2,32947
127,3,3219
127,4,3227
127,5,38387
127,6,153819
127,7,95379
127,8,153155
127,9,150483
128,0,65255
128,1,131
128,2,32479
128,3,3235
128,4,3159
128,5,37831
128,6,153467
128,7,93463
128,8,152559
128,9,150207
129,0,64927
129,1,131
129,2,32891
129,3,3195
129,4,3247
129,5,38599
129,6,153599
129,7,99983
129,8,153027
129,9,151255
130,0,65347
130,1,131
130,2,33091
130,3,3219
130,4,3243
130,5,38995
130,6,154143
130,7,100879
130,8,153639
130,9,150763
131,0,66023
131,1,131
131,2,32427
131,3,3219
131,4,3219
131,5,39183
131,6,154123
131,7,99643
131,8,153315
131,9,149571
132,0,64719
132,1,131
132,2,32179
132,3,3171
132,4,3231
132,5,38799
132,6,153863
132,7,96211
132,8,153283
132,9,149783
133,0,63251
133,1,131
133,2,31987
133,3,3143
133,4,3231
133,5,39547
133,6,154391
133,7,101407
133,8,153619
133,9,151071
134,0,66575
134,1,135
134,2,31983
134,3,3267
134,4,3171
134,5,39067
134,6,154083
134,7,91311
134,8,153371
134,9,149459
135,0,69591
135,1,131
135,2,29903
135,3,3223
135,4,3167
135,5,39871
135,6,154567
135,7,94119
135,8,153995
135,9,150571
136,0,66399
136,1,131
136,2,33095
136,3,3191
136,4,3203
136,5,39771
136,6,154055
136,7,100299
136,8,153623
136,9,150427
137,0,67523
137,1,131
137,2,34307
137,3,3231
137,4,3223
137,5,40003
137,6,154395
137,7,103151
137,8,153811
137,9,150279
138,0,66003
138,1,131
138,2,34667
138,3,3231
138,4,3255
138,5,39835
138,6,154359
138,7,101859
138,8,153683
138,9,151051
139,0,67163
139,1,131
139,2,34547
139,3,3195
139,4,3215
139,5,39255
139,6,154095
139,7,98559
139,8,153451
139,9,150579
140,0,68287
140,1,131
140,2,35067
140,3,3227
140,4,3235
140,5,38667
140,6,153851
140,7,96039
140,8,153239
140,9,150151
141,0,68047
141,1,131
141,2,33967
141,3,3251
141,4,3199
141,5,37971
141,6,153475
141,7,91535
141,8,152647
141,9,149087
142,0,69675
142,1,131
142,2,34627
142,3,3159
142,4,3223
142,5,36803
142,6,152671
142,7,88147
142,8,152279
142,9,146707
143,0,69411
143,1,131
143,2,35039
143,3,3235
143,4,3243
143,5,38739
143,6,153651
143,7,89399
143,8,153583
143,9,153307
144,0,65895
144,1,131
144,2,35363
144,3,3211
144,4,3175
144,5,39191
144,6,154083
144,7,99063
144,8,153463
144,9,150279
145,0,66407
145,1,131
145,2,36167
145,3,3207
145,4,3223
145,5,38851
145,6,153535
145,7,98235
145,8,152963
145,9,149003
146,0,68863
146,1,131
146,2,33843
146,3,3239
146,4,3199
146,5,38567
146,6,153535
146,7,91015
146,8,152663
146,9,150979
147,0,67927
147,1,131
147,2,33355
147,3,3223
147,4,3187
147,5,39071
147,6,153843
147,7,97683
147,8,153343
147,9,151723
148,0,67143
148,1,131
148,2,33215
148,3,3191
148,4,3211
148,5,37275
148,6,153163
148,7,91831
148,8,152379
148,9,148723
149,0,67583
149,1,131
149,2,32923
149,3,3231
149,4,3227
149,5,38843
149,6,153751
149,7,96555
149,8,152951
149,9,151303
150,0,67095
150,1,131
150,2,33219
150,3,3263
150,4,3239
150,5,38767
150,6,154011
150,7,96107
150,8,153475
150,9,149479
151,0,67687
151,1,131
151,2,32195
151,3,3155
151,4,3239
151,5,38891
151,6,153975
151,7,94591
151,8,153171
151,9,149327
152,0,68015
152,1,135
152,2,31827
152,3,3143
